Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
20450,29-May-2025,3.0,0.0,0.0,0,0.0,2285.55,-0.34999999999990905,-0.015311255960449233,0,1725,0,0.0,1725,2549.55,22397.2,2025-03-14,09-17-26
20500,13-Mar-2025,25.0,4.0,19.047619047619047,48,0.0,1900.45,-86.34999999999991,-4.3461848198107464,2025,3750,225,1893.35,300,1900.75,22397.2,2025-03-14,09-17-26
20500,20-Mar-2025,19.0,11.0,137.5,19,0.0,1890.0,-261.0,-12.133891213389122,4350,5100,150,1767.35,750,1959.15,22397.2,2025-03-14,09-17-26
20500,27-Mar-2025,71.0,-2.0,-2.73972602739726,7,0.0,1938.0,-96.54999999999995,-4.745521122606963,4350,5475,750,1820.7,75,1951.55,22397.2,2025-03-14,09-17-26
20500,24-Apr-2025,5693.0,1476.0,35.00118567702158,1547,0.0,2104.65,-83.09999999999991,-3.798423037367154,7875,7125,225,2100.05,75,2102.95,22397.2,2025-03-14,09-17-26
20500,29-May-2025,3.0,0.0,0.0,0,0.0,2240.65,-0.34999999999990905,-0.015618027666216379,0,3525,0,0.0,1725,2443.2,22397.2,2025-03-14,09-17-26
20550,13-Mar-2025,7.0,0.0,0.0,0,0.0,1986.3,0.0,0.0,4575,4575,1125,1701.95,1125,1950.45,22397.2,2025-03-14,09-17-26
20550,20-Mar-2025,10.0,0.0,0.0,0,0.0,1857.45,-0.6499999999998636,-0.03498197083041083,4950,4950,750,1718.05,750,1998.25,22397.2,2025-03-14,09-17-26
20550,27-Mar-2025,7.0,2.0,40.0,2,0.0,1909.65,-146.8499999999999,-7.140773158278623,5475,6000,225,1706.5,750,1967.05,22397.2,2025-03-14,09-17-26
20550,24-Apr-2025,12.0,0.0,0.0,0,0.0,2218.9,-0.09999999999990905,-0.0045065344749846345,4275,3450,225,1719.6,1725,2137.75,22397.2,2025-03-14,09-17-26
20550,29-May-2025,3.0,0.0,0.0,0,0.0,2194.95,-0.1000000000003638,-0.004555704881454354,0,1725,0,0.0,1725,2465.75,22397.2,2025-03-14,09-17-26
20600,13-Mar-2025,8.0,0.0,0.0,0,0.0,1938.45,0.0,0.0,4575,4575,1125,1641.25,1125,1897.7,22397.2,2025-03-14,09-17-26
20600,20-Mar-2025,6.0,0.0,0.0,0,0.0,1973.5,0.0,0.0,4950,4950,750,1668.7,750,1855.65,22397.2,2025-03-14,09-17-26
20600,27-Mar-2025,4.0,0.0,0.0,0,0.0,2009.85,0.0,0.0,6000,6000,750,1642.85,750,1954.15,22397.2,2025-03-14,09-17-26
20600,24-Apr-2025,10.0,0.0,0.0,0,0.0,2171.4,0.0,0.0,4275,3450,225,1676.7,1725,2086.1,22397.2,2025-03-14,09-17-26
20600,29-May-2025,5.0,0.0,0.0,0,0.0,2149.95,-0.1000000000003638,-0.00465105462665351,0,1725,0,0.0,1725,2410.75,22397.2,2025-03-14,09-17-26
20650,13-Mar-2025,5.0,0.0,0.0,0,0.0,1869.6,0.0,0.0,2925,4575,1125,1645.05,1125,1847.75,22397.2,2025-03-14,09-17-26
