Datetime,Close,High,Low,Open,Volume,Sequence,Velocity,Acceleration,Acceleration_MA
,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,
2025-05-14 03:47:00,24643.599609375,24648.69921875,24632.349609375,24632.5,0,3,,,
2025-05-14 03:48:00,24660.0,24664.599609375,24637.19921875,24645.80078125,0,4,16.400390625,,
2025-05-14 03:49:00,24663.05078125,24670.80078125,24657.900390625,24660.349609375,0,5,3.05078125,-13.349609375,-13.349609375
2025-05-14 03:50:00,24697.0,24699.599609375,24659.599609375,24664.099609375,0,6,33.94921875,30.8984375,8.7744140625
2025-05-14 03:51:00,24696.25,24699.849609375,24679.55078125,24698.44921875,0,7,-0.75,-34.69921875,-5.716796875
2025-05-14 03:52:00,24697.69921875,24697.69921875,24685.849609375,24694.55078125,0,8,1.44921875,2.19921875,-3.73779296875
2025-05-14 03:53:00,24698.44921875,24705.099609375,24691.94921875,24696.650390625,0,9,0.75,-0.69921875,-3.130078125
2025-05-14 03:54:00,24700.0,24706.19921875,24694.0,24699.69921875,0,10,1.55078125,0.80078125,-2.4749348958333335
2025-05-14 03:55:00,24711.900390625,24718.0,24699.44921875,24699.44921875,0,11,11.900390625,10.349609375,-0.6428571428571429
2025-05-14 03:56:00,24715.05078125,24718.05078125,24711.5,24711.900390625,0,12,3.150390625,-8.75,-1.65625
2025-05-14 03:57:00,24718.94921875,24724.5,24713.05078125,24714.849609375,0,13,3.8984375,0.748046875,-1.3891059027777777
2025-05-14 03:58:00,24735.349609375,24736.19921875,24719.599609375,24719.75,0,14,16.400390625,12.501953125,0.0
2025-05-14 03:59:00,24718.099609375,24737.0,24712.30078125,24735.5,0,15,-17.25,-33.650390625,-2.030078125
2025-05-14 04:00:00,24699.650390625,24721.94921875,24694.55078125,24717.900390625,0,16,-18.44921875,-1.19921875,-5.23984375
2025-05-14 04:01:00,24698.94921875,24706.5,24697.94921875,24699.849609375,0,17,-0.701171875,17.748046875,0.0048828125
2025-05-14 04:02:00,24689.099609375,24702.099609375,24689.099609375,24699.44921875,0,18,-9.849609375,-9.1484375,-1.1298828125
2025-05-14 04:03:00,24688.94921875,24700.69921875,24678.94921875,24689.599609375,0,19,-0.150390625,9.69921875,-0.0900390625
2025-05-14 04:04:00,24666.25,24689.349609375,24664.599609375,24688.849609375,0,20,-22.69921875,-22.548828125,-2.425
2025-05-14 04:05:00,24680.0,24697.05078125,24657.599609375,24667.099609375,0,21,13.75,36.44921875,0.1849609375
2025-05-14 04:06:00,24690.650390625,24694.5,24679.349609375,24683.25,0,22,10.650390625,-3.099609375,0.75
2025-05-14 04:07:00,24692.650390625,24696.150390625,24674.80078125,24691.400390625,0,23,2.0,-8.650390625,-0.18984375
2025-05-14 04:08:00,24685.19921875,24698.099609375,24683.44921875,24693.099609375,0,24,-7.451171875,-9.451171875,-2.38515625
2025-05-14 04:09:00,24688.599609375,24696.44921875,24684.650390625,24684.650390625,0,25,3.400390625,10.8515625,2.0650390625
2025-05-14 04:10:00,24710.150390625,24710.150390625,24687.349609375,24688.19921875,0,26,21.55078125,18.150390625,4.0
2025-05-14 04:11:00,24724.349609375,24725.05078125,24709.69921875,24710.30078125,0,27,14.19921875,-7.3515625,1.4900390625
2025-05-14 04:12:00,24741.150390625,24741.94921875,24724.80078125,24724.80078125,0,28,16.80078125,2.6015625,2.6650390625
2025-05-14 04:13:00,24740.5,24745.5,24733.650390625,24741.25,0,29,-0.650390625,-17.451171875,-0.05
2025-05-14 04:14:00,24742.80078125,24743.5,24735.5,24741.150390625,0,30,2.30078125,2.951171875,2.5
2025-05-14 04:15:00,24739.69921875,24746.849609375,24737.94921875,24742.849609375,0,31,-3.1015625,-5.40234375,-1.68515625
2025-05-14 04:16:00,24748.05078125,24750.849609375,24736.75,24739.44921875,0,32,8.3515625,11.453125,-0.2298828125
2025-05-14 04:17:00,24745.25,24748.599609375,24743.150390625,24746.650390625,0,33,-2.80078125,-11.15234375,-0.480078125
2025-05-14 04:18:00,24747.599609375,24751.349609375,24744.349609375,24744.75,0,34,2.349609375,5.150390625,0.980078125
2025-05-14 04:19:00,24738.599609375,24750.19921875,24738.44921875,24746.25,0,35,-9.0,-11.349609375,-1.2400390625
2025-05-14 04:20:00,24720.150390625,24737.75,24717.150390625,24737.75,0,36,-18.44921875,-9.44921875,-4.0
2025-05-14 04:21:00,24700.349609375,24721.75,24697.19921875,24720.55078125,0,37,-19.80078125,-1.3515625,-3.4
2025-05-14 04:22:00,24693.599609375,24704.05078125,24690.80078125,24700.69921875,0,38,-6.75,13.05078125,-2.355078125
2025-05-14 04:23:00,24701.80078125,24708.55078125,24693.55078125,24694.44921875,0,39,8.201171875,14.951171875,0.88515625
2025-05-14 04:24:00,24706.150390625,24708.849609375,24700.05078125,24700.94921875,0,40,4.349609375,-3.8515625,0.2048828125
2025-05-14 04:25:00,24715.349609375,24718.75,24704.75,24706.099609375,0,41,9.19921875,4.849609375,1.230078125
2025-05-14 04:26:00,24712.650390625,24716.80078125,24708.44921875,24716.80078125,0,42,-2.69921875,-11.8984375,-1.105078125
2025-05-14 04:27:00,24736.30078125,24736.30078125,24714.599609375,24714.599609375,0,43,23.650390625,26.349609375,2.6451171875
2025-05-14 04:28:00,24728.25,24737.849609375,24728.25,24736.75,0,44,-8.05078125,-31.701171875,-1.0400390625
2025-05-14 04:29:00,24727.400390625,24734.30078125,24726.30078125,24728.55078125,0,45,-0.849609375,7.201171875,0.8150390625
2025-05-14 04:30:00,24724.19921875,24730.5,24719.75,24727.19921875,0,46,-3.201171875,-2.3515625,1.5248046875
