Datetime,Close,High,Low,Open,Volume,Sequence,Velocity,Acceleration,Acceleration_MA
,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,
2025-03-11 03:47:00,22347.75,22349.69921875,22316.0,22318.05078125,0,3,,,
2025-03-11 03:48:00,22370.05078125,22380.5,22347.05078125,22349.400390625,0,4,22.30078125,,
2025-03-11 03:49:00,22343.55078125,22370.150390625,22338.400390625,22370.150390625,0,5,-26.5,-48.80078125,-48.80078125
2025-03-11 03:50:00,22334.19921875,22343.75,22323.94921875,22343.75,0,6,-9.3515625,17.1484375,-15.826171875
2025-03-11 03:51:00,22333.80078125,22344.400390625,22329.44921875,22334.55078125,0,7,-0.3984375,8.953125,-7.56640625
2025-03-11 03:52:00,22332.599609375,22339.349609375,22324.5,22334.25,0,8,-1.201171875,-0.802734375,-5.87548828125
2025-03-11 03:53:00,22349.25,22352.30078125,22327.400390625,22332.55078125,0,9,16.650390625,17.8515625,-1.130078125
2025-03-11 03:54:00,22354.25,22369.25,22346.44921875,22348.94921875,0,10,5.0,-11.650390625,-2.8834635416666665
2025-03-11 03:55:00,22337.75,22353.75,22334.0,22352.80078125,0,11,-16.5,-21.5,-5.54296875
2025-03-11 03:56:00,22346.650390625,22357.44921875,22338.599609375,22338.599609375,0,12,8.900390625,25.400390625,-1.675048828125
2025-03-11 03:57:00,22353.94921875,22366.0,22345.599609375,22345.599609375,0,13,7.298828125,-1.6015625,-1.6668836805555556
2025-03-11 03:58:00,22370.69921875,22387.400390625,22353.150390625,22353.19921875,0,14,16.75,9.451171875,-0.555078125
2025-03-11 03:59:00,22365.30078125,22377.099609375,22362.69921875,22372.80078125,0,15,-5.3984375,-22.1484375,2.11015625
2025-03-11 04:00:00,22348.400390625,22368.0,22341.150390625,22362.900390625,0,16,-16.900390625,-11.501953125,-0.7548828125
2025-03-11 04:01:00,22329.599609375,22347.599609375,22325.05078125,22347.599609375,0,17,-18.80078125,-1.900390625,-1.840234375
2025-03-11 04:02:00,22341.400390625,22344.650390625,22326.30078125,22328.400390625,0,18,11.80078125,30.6015625,1.3001953125
2025-03-11 04:03:00,22358.5,22360.44921875,22338.75,22343.150390625,0,19,17.099609375,5.298828125,0.044921875
2025-03-11 04:04:00,22360.099609375,22381.55078125,22356.80078125,22357.849609375,0,20,1.599609375,-15.5,-0.3400390625
2025-03-11 04:05:00,22358.55078125,22366.599609375,22352.05078125,22361.599609375,0,21,-1.548828125,-3.1484375,1.4951171875
2025-03-11 04:06:00,22353.099609375,22365.900390625,22349.05078125,22358.69921875,0,22,-5.451171875,-3.90234375,-1.43515625
2025-03-11 04:07:00,22358.80078125,22362.30078125,22351.44921875,22352.400390625,0,23,5.701171875,11.15234375,-0.159765625
2025-03-11 04:08:00,22370.30078125,22375.5,22358.75,22358.75,0,24,11.5,5.798828125,-0.525
2025-03-11 04:09:00,22383.30078125,22384.150390625,22365.5,22369.19921875,0,25,13.0,1.5,1.83984375
2025-03-11 04:10:00,22379.44921875,22395.400390625,22379.44921875,22382.05078125,0,26,-3.8515625,-16.8515625,1.3048828125
2025-03-11 04:11:00,22372.75,22384.75,22372.75,22377.599609375,0,27,-6.69921875,-2.84765625,1.21015625
2025-03-11 04:12:00,22359.19921875,22372.44921875,22352.099609375,22372.44921875,0,28,-13.55078125,-6.8515625,-2.53515625
2025-03-11 04:13:00,22365.75,22368.94921875,22354.25,22359.5,0,29,6.55078125,20.1015625,-1.0548828125
2025-03-11 04:14:00,22362.650390625,22366.25,22358.0,22365.94921875,0,30,-3.099609375,-9.650390625,-0.469921875
2025-03-11 04:15:00,22367.150390625,22373.150390625,22360.80078125,22363.75,0,31,4.5,7.599609375,0.6048828125
2025-03-11 04:16:00,22365.599609375,22368.94921875,22354.0,22365.599609375,0,32,-1.55078125,-6.05078125,0.3900390625
2025-03-11 04:17:00,22372.80078125,22383.849609375,22363.94921875,22365.150390625,0,33,7.201171875,8.751953125,0.15
2025-03-11 04:18:00,22389.44921875,22389.55078125,22372.19921875,22373.099609375,0,34,16.6484375,9.447265625,0.51484375
2025-03-11 04:19:00,22399.75,22407.94921875,22388.19921875,22388.25,0,35,10.30078125,-6.34765625,-0.269921875
2025-03-11 04:20:00,22386.75,22404.25,22386.75,22401.25,0,36,-13.0,-23.30078125,-0.91484375
2025-03-11 04:21:00,22403.349609375,22406.650390625,22386.30078125,22386.5,0,37,16.599609375,29.599609375,2.3298828125
2025-03-11 04:22:00,22394.19921875,22411.650390625,22394.099609375,22403.599609375,0,38,-9.150390625,-25.75,0.4400390625
2025-03-11 04:23:00,22393.650390625,22400.349609375,22388.599609375,22394.05078125,0,39,-0.548828125,8.6015625,-0.7099609375
2025-03-11 04:24:00,22382.69921875,22395.55078125,22382.44921875,22391.5,0,40,-10.951171875,-10.40234375,-0.78515625
2025-03-11 04:25:00,22373.25,22383.05078125,22369.849609375,22382.55078125,0,41,-9.44921875,1.501953125,-1.394921875
2025-03-11 04:26:00,22385.30078125,22385.30078125,22369.05078125,22372.0,0,42,12.05078125,21.5,1.36015625
2025-03-11 04:27:00,22393.349609375,22394.19921875,22384.19921875,22384.19921875,0,43,8.048828125,-4.001953125,0.084765625
2025-03-11 04:28:00,22407.05078125,22407.900390625,22393.349609375,22393.349609375,0,44,13.701171875,5.65234375,-0.2947265625
2025-03-11 04:29:00,22406.55078125,22411.0,22402.44921875,22406.30078125,0,45,-0.5,-14.201171875,-1.080078125
2025-03-11 04:30:00,22400.30078125,22420.099609375,22400.30078125,22407.099609375,0,46,-6.25,-5.75,0.675
2025-03-11 04:31:00,22396.599609375,22399.650390625,22389.0,22399.650390625,0,47,-3.701171875,2.548828125,-2.030078125
2025-03-11 04:32:00,22393.150390625,22401.25,22392.75,22396.44921875,0,48,-3.44921875,0.251953125,0.5701171875
2025-03-11 04:33:00,22394.400390625,22400.650390625,22389.69921875,22392.400390625,0,49,1.25,4.69921875,0.1798828125
2025-03-11 04:34:00,22398.650390625,22401.94921875,22390.44921875,22392.44921875,0,50,4.25,3.0,1.5201171875
2025-03-11 04:35:00,22392.80078125,22402.19921875,22392.80078125,22397.849609375,0,51,-5.849609375,-10.099609375,0.3599609375
2025-03-11 04:36:00,22391.75,22395.349609375,22385.900390625,22391.69921875,0,52,-1.05078125,4.798828125,-1.31015625
2025-03-11 04:37:00,22379.349609375,22398.400390625,22379.349609375,22392.849609375,0,53,-12.400390625,-11.349609375,-2.044921875
2025-03-11 04:38:00,22406.400390625,22410.19921875,22379.05078125,22379.150390625,0,54,27.05078125,39.451171875,1.3349609375
2025-03-11 04:39:00,22409.25,22411.69921875,22399.25,22405.94921875,0,55,2.849609375,-24.201171875,0.3349609375
2025-03-11 04:40:00,22413.5,22413.5,22403.150390625,22409.5,0,56,4.25,1.400390625,1.05
2025-03-11 04:41:00,22415.55078125,22421.69921875,22413.099609375,22413.099609375,0,57,2.05078125,-2.19921875,0.5751953125
2025-03-11 04:42:00,22409.44921875,22416.55078125,22407.55078125,22415.5,0,58,-6.1015625,-8.15234375,-0.265234375
2025-03-11 04:43:00,22418.349609375,22418.75,22408.94921875,22408.94921875,0,59,8.900390625,15.001953125,0.7650390625
2025-03-11 04:44:00,22422.55078125,22426.05078125,22417.650390625,22418.0,0,60,4.201171875,-4.69921875,-0.0048828125
2025-03-11 04:45:00,22428.80078125,22431.5,22421.650390625,22422.44921875,0,61,6.25,2.048828125,1.2099609375
2025-03-11 04:46:00,22414.75,22428.099609375,22414.75,22427.400390625,0,62,-14.05078125,-20.30078125,-1.3
2025-03-11 04:47:00,22415.849609375,22417.599609375,22406.650390625,22414.400390625,0,63,1.099609375,15.150390625,1.35
