Datetime,Close,High,Low,Open,Volume,Sequence,Velocity,Acceleration,Acceleration_MA
,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,
2025-02-28 03:47:00,22332.25,22343.849609375,22327.75,22327.75,0,3,,,
2025-02-28 03:48:00,22320.30078125,22333.55078125,22316.75,22332.05078125,0,4,-11.94921875,,
2025-02-28 03:49:00,22322.05078125,22323.650390625,22314.75,22320.599609375,0,5,1.75,13.69921875,13.69921875
2025-02-28 03:50:00,22319.599609375,22324.349609375,22316.19921875,22320.05078125,0,6,-2.451171875,-4.201171875,4.7490234375
2025-02-28 03:51:00,22341.599609375,22341.69921875,22316.75,22317.44921875,0,7,22.0,24.451171875,11.31640625
2025-02-28 03:52:00,22332.80078125,22356.599609375,22332.599609375,22341.599609375,0,8,-8.798828125,-30.798828125,0.78759765625
2025-02-28 03:53:00,22333.849609375,22339.94921875,22327.099609375,22334.25,0,9,1.048828125,9.84765625,2.599609375
2025-02-28 03:54:00,22319.75,22333.69921875,22315.19921875,22331.55078125,0,10,-14.099609375,-15.1484375,-0.3583984375
2025-02-28 03:55:00,22322.349609375,22326.19921875,22319.349609375,22320.150390625,0,11,2.599609375,16.69921875,2.078404017857143
2025-02-28 03:58:00,22328.44921875,22333.5,22327.400390625,22331.849609375,0,12,6.099609375,3.5,2.256103515625
2025-02-28 03:59:00,22336.099609375,22340.0,22323.19921875,22328.599609375,0,13,7.650390625,1.55078125,2.177734375
2025-02-28 04:00:00,22320.5,22339.80078125,22320.30078125,22337.69921875,0,14,-15.599609375,-23.25,-0.3650390625
2025-02-28 04:01:00,22309.5,22320.30078125,22308.30078125,22319.94921875,0,15,-11.0,4.599609375,-1.275
2025-02-28 04:02:00,22301.849609375,22314.849609375,22298.349609375,22308.5,0,16,-7.650390625,3.349609375,-0.519921875
2025-02-28 04:03:00,22294.19921875,22301.900390625,22286.69921875,22299.19921875,0,17,-7.650390625,0.0,-2.9650390625
2025-02-28 04:04:00,22279.650390625,22294.25,22279.19921875,22294.25,0,18,-14.548828125,-6.8984375,-0.575
2025-02-28 04:05:00,22276.0,22283.69921875,22272.349609375,22279.349609375,0,19,-3.650390625,10.8984375,-0.469921875
