Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
16000,24-Dec-2025,1.6666666666666667,0.0,0.0,0,0.0,7785.0,0.0,0.0,750,0,750,8060.25,0,0.0,24334.2,2025-05-01,09-30-37
17000,26-Jun-2025,2641.3333333333335,-2.0,-0.07566204287515763,10,0.0,7392.95,-14.199999999999818,-0.19170666180649532,225,4275,150,7261.35,75,7392.25,24334.2,2025-05-01,09-30-37
17000,24-Dec-2025,9.333333333333334,0.0,0.0,0,0.0,7010.0,0.0,0.0,750,0,750,7095.25,0,0.0,24334.2,2025-05-01,09-30-37
18000,26-Jun-2025,1284.3333333333333,-17.0,-1.3063524590163935,26,0.0,6462.0,19.350000000000364,0.3003422504714731,300,3600,75,6356.4,75,6417.3,24334.2,2025-05-01,09-30-37
18000,24-Dec-2025,136.0,0.0,0.0,0,0.0,6800.0,-25.0,-0.3663003663003663,1875,150,75,5865.35,75,7199.55,24334.2,2025-05-01,09-30-37
19000,26-Jun-2025,2569.0,-8.0,-0.3104384943733023,16,0.0,5401.25,-61.80000000000018,-1.1312362142026922,4125,3825,75,5395.05,75,5432.95,24334.2,2025-05-01,09-30-37
19000,24-Dec-2025,92.66666666666667,0.0,0.0,0,0.0,5932.85,0.0,0.0,0,75,0,0.0,75,6900.0,24334.2,2025-05-01,09-30-37
19500,24-Dec-2025,15.333333333333334,0.0,0.0,0,0.0,4000.0,0.0,0.0,0,0,0,0.0,0,0.0,24334.2,2025-05-01,09-30-37
20000,26-Jun-2025,6312.0,21.0,0.33381020505484027,88,0.0,4468.0,-28.350000000000364,-0.6305114148142462,4500,4125,75,4438.1,75,4462.0,24334.2,2025-05-01,09-30-37
20000,25-Sep-2025,4.0,0.0,0.0,0,0.0,3501.35,0.0,0.0,0,0,0,0.0,0,0.0,24334.2,2025-05-01,09-30-37
20000,24-Dec-2025,868.0,2.0,0.23094688221709006,23,0.0,5051.25,-8.600000000000364,-0.1699655128116518,900,825,75,5028.6,75,5075.2,24334.2,2025-05-01,09-30-37
20350,29-May-2025,13.0,0.0,0.0,0,0.0,3747.45,-0.3000000000001819,-0.00800480288173389,5100,3450,1650,3745.6,1725,4229.65,24334.2,2025-05-01,09-30-37
20400,30-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3450,3450,1725,3683.8,1725,4111.8,24334.2,2025-05-01,09-30-37
20400,08-May-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4200,4200,1725,3613.65,1725,4138.05,24334.2,2025-05-01,09-30-37
20400,29-May-2025,16.0,0.0,0.0,0,0.0,3800.0,0.0,0.0,4125,4200,675,3879.75,1725,4122.25,24334.2,2025-05-01,09-30-37
20400,26-Jun-2025,3.0,0.0,0.0,0,0.0,3924.5,0.0,0.0,4200,3450,1725,3512.95,1725,4279.85,24334.2,2025-05-01,09-30-37
20450,30-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3450,3450,1725,3647.6,1725,4064.6,24334.2,2025-05-01,09-30-37
20450,08-May-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4200,4200,750,3781.35,1725,4077.8,24334.2,2025-05-01,09-30-37
20450,29-May-2025,15.0,0.0,0.0,0,0.0,3703.5,0.0,0.0,3450,5250,1725,3569.55,1725,4093.7,24334.2,2025-05-01,09-30-37
20450,26-Jun-2025,3.0,0.0,0.0,0,0.0,3876.8,0.0,0.0,75,3450,75,3659.15,1725,4274.65,24334.2,2025-05-01,09-30-37
20500,30-Apr-2025,11.0,0.0,0.0,0,0.0,3850.0,0.0,0.0,3450,3450,1725,3609.7,1725,4011.9,24334.2,2025-05-01,09-30-37
20500,08-May-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4275,4200,750,3733.05,1725,4039.3,24334.2,2025-05-01,09-30-37
20500,29-May-2025,1778.0,42.0,2.4193548387096775,46,0.0,3900.0,-13.0,-0.33222591362126247,4275,6075,150,3850.6,1950,3980.1,24334.2,2025-05-01,09-30-37
20500,26-Jun-2025,3.0,0.0,0.0,0,0.0,3826.85,0.0,0.0,3525,3450,75,3755.4,1725,4182.0,24334.2,2025-05-01,09-30-37
20550,30-Apr-2025,1.0,0.0,0.0,0,0.0,3343.15,0.0,0.0,3450,3450,1725,3553.9,1725,3950.7,24334.2,2025-05-01,09-30-37
20550,08-May-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4200,4200,750,3681.8,1725,3987.05,24334.2,2025-05-01,09-30-37
20550,29-May-2025,15.0,0.0,0.0,0,0.0,3605.05,0.0,0.0,3450,3450,1725,3509.9,1725,4012.6,24334.2,2025-05-01,09-30-37
20550,26-Jun-2025,5.0,0.0,0.0,0,0.0,3781.5,0.0,0.0,75,3450,75,3559.8,1725,4134.95,24334.2,2025-05-01,09-30-37
20600,30-Apr-2025,1.0,0.0,0.0,0,0.0,3281.55,0.0,0.0,3450,3450,1725,3190.9,1725,3913.15,24334.2,2025-05-01,09-30-37
20600,08-May-2025,1.0,0.0,0.0,0,0.0,3593.65,0.0,0.0,4200,4200,750,3633.7,750,3757.8,24334.2,2025-05-01,09-30-37
20600,29-May-2025,11.0,0.0,0.0,0,0.0,3789.0,0.0,0.0,5250,5250,1800,3476.6,1725,3918.0,24334.2,2025-05-01,09-30-37
20600,26-Jun-2025,3.0,0.0,0.0,0,0.0,3733.85,0.0,0.0,3975,3450,1725,3316.45,1725,4084.55,24334.2,2025-05-01,09-30-37
20650,30-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3450,3450,1725,3463.95,1725,3928.45,24334.2,2025-05-01,09-30-37
20650,08-May-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4200,4200,750,3582.15,1725,3886.6,24334.2,2025-05-01,09-30-37
20650,15-May-2025,1.0,0.0,0.0,0,0.0,3466.6,0.0,0.0,1725,1725,1725,3316.7,1725,4034.95,24334.2,2025-05-01,09-30-37
20650,29-May-2025,19.0,0.0,0.0,0,0.0,3512.45,0.0,0.0,3450,3450,1725,3320.15,1725,3881.45,24334.2,2025-05-01,09-30-37
20650,26-Jun-2025,3.0,0.0,0.0,0,0.0,3686.25,0.0,0.0,75,3450,75,3468.45,1725,4035.8,24334.2,2025-05-01,09-30-37
20700,30-Apr-2025,1.0,0.0,0.0,0,0.0,3180.25,0.0,0.0,3450,3450,1725,3102.7,1725,3804.75,24334.2,2025-05-01,09-30-37
20700,08-May-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4200,4200,750,3532.7,1725,3830.7,24334.2,2025-05-01,09-30-37
20700,15-May-2025,1.0,0.0,0.0,0,0.0,3417.25,0.0,0.0,1725,1725,1725,3277.4,1725,3997.35,24334.2,2025-05-01,09-30-37
20700,29-May-2025,16.0,0.0,0.0,0,0.0,3526.8,0.0,0.0,5250,5250,1800,3411.6,1725,3799.55,24334.2,2025-05-01,09-30-37
20700,26-Jun-2025,3.0,0.0,0.0,0,0.0,3638.75,0.0,0.0,3525,3450,75,3219.55,1725,3981.75,24334.2,2025-05-01,09-30-37
20750,30-Apr-2025,1.0,0.0,0.0,0,0.0,3423.25,0.0,0.0,3450,3450,1725,3059.9,1725,3756.65,24334.2,2025-05-01,09-30-37
20750,08-May-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4200,4200,750,3486.9,2475,3781.7,24334.2,2025-05-01,09-30-37
20750,15-May-2025,1.0,0.0,0.0,0,0.0,3311.6,0.0,0.0,1725,1725,1725,3229.15,1725,3944.5,24334.2,2025-05-01,09-30-37
20750,29-May-2025,14.0,0.0,0.0,0,0.0,3420.95,0.0,0.0,3450,3450,1725,3288.75,1725,3794.35,24334.2,2025-05-01,09-30-37
20750,26-Jun-2025,3.0,0.0,0.0,0,0.0,3589.8,0.0,0.0,3900,3450,450,3170.15,1725,3994.8,24334.2,2025-05-01,09-30-37
