Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
12000,25-Jun-2026,6.333333333333333,0.0,0.0,0,0.0,20.05,0.0,0.0,3600,0,3600,1.05,0,0.0,24334.2,2025-05-01,09-30-37
12000,31-Dec-2026,14.666666666666666,0.0,0.0,0,0.0,20.05,0.0,0.0,3600,0,3600,1.05,0,0.0,24334.2,2025-05-01,09-30-37
13000,24-Dec-2025,63.0,0.0,0.0,1,37.06,18.0,0.0,0.0,6000,375,75,14.4,150,19.9,24334.2,2025-05-01,09-30-37
13000,25-Jun-2026,2.6666666666666665,0.0,0.0,0,0.0,21.6,0.0,0.0,3600,0,3600,1.05,0,0.0,24334.2,2025-05-01,09-30-37
13000,31-Dec-2026,27.0,0.0,0.0,0,0.0,20.05,0.0,0.0,3600,0,3600,1.05,0,0.0,24334.2,2025-05-01,09-30-37
14000,26-Jun-2025,567.6666666666666,-2.0,-0.3510825043885313,8,55.4,5.9,0.9000000000000004,18.000000000000007,35775,8025,1575,5.4,600,5.85,24334.2,2025-05-01,09-30-37
14000,25-Jun-2026,14.333333333333334,0.0,0.0,0,0.0,20.05,0.0,0.0,3750,0,150,20.25,0,0.0,24334.2,2025-05-01,09-30-37
14000,31-Dec-2026,22.666666666666668,2.0,9.67741935483871,2,24.53,21.3,1.1000000000000014,5.445544554455452,4800,0,1200,21.3,0,0.0,24334.2,2025-05-01,09-30-37
15000,26-Jun-2025,303.3333333333333,1.0,0.33076074972436603,98,50.89,8.0,2.5,45.45454545454545,37350,6450,1800,6.15,450,8.5,24334.2,2025-05-01,09-30-37
15000,24-Dec-2025,36.333333333333336,-4.0,-9.917355371900827,5,30.44,20.05,0.0,0.0,4950,0,75,20.05,0,0.0,24334.2,2025-05-01,09-30-37
15000,25-Jun-2026,13.333333333333334,0.0,0.0,0,0.0,20.2,0.0,0.0,3750,0,150,21.0,0,0.0,24334.2,2025-05-01,09-30-37
15000,31-Dec-2026,18.666666666666668,0.0,0.0,0,0.0,25.05,0.0,0.0,5100,0,600,24.1,0,0.0,24334.2,2025-05-01,09-30-37
15000,30-Dec-2027,6.333333333333333,0.0,0.0,0,0.0,43.05,0.0,0.0,5700,0,1800,3.25,0,0.0,24334.2,2025-05-01,09-30-37
16000,26-Jun-2025,681.0,-2.0,-0.29282576866764276,16,45.73,9.4,0.8000000000000007,9.302325581395356,46200,675,1500,8.9,600,9.4,24334.2,2025-05-01,09-30-37
16000,24-Dec-2025,35.333333333333336,-2.0,-5.357142857142857,12,29.49,35.0,14.7,72.41379310344827,7275,975,75,32.05,150,37.8,24334.2,2025-05-01,09-30-37
16000,25-Jun-2026,30.333333333333332,0.0,0.0,0,0.0,21.0,0.0,0.0,4500,0,750,23.55,0,0.0,24334.2,2025-05-01,09-30-37
16000,31-Dec-2026,32.333333333333336,0.0,0.0,0,0.0,23.3,0.0,0.0,4950,0,600,30.7,0,0.0,24334.2,2025-05-01,09-30-37
16500,24-Dec-2025,36.666666666666664,0.0,0.0,0,0.0,20.3,0.0,0.0,9825,0,6150,20.6,0,0.0,24334.2,2025-05-01,09-30-37
17000,26-Jun-2025,2151.0,-19.0,-0.8755760368663594,354,41.12,11.85,1.1999999999999993,11.26760563380281,58875,9000,1800,11.3,75,11.85,24334.2,2025-05-01,09-30-37
17000,25-Sep-2025,7.0,0.0,0.0,0,0.0,18.0,0.0,0.0,5625,0,150,14.35,0,0.0,24334.2,2025-05-01,09-30-37
17000,24-Dec-2025,410.0,16.0,4.060913705583756,69,27.65,48.55,6.599999999999994,15.733015494636456,3750,1125,300,45.55,600,51.8,24334.2,2025-05-01,09-30-37
17000,26-Mar-2026,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5100,0,1500,1.2,0,0.0,24334.2,2025-05-01,09-30-37
17000,25-Jun-2026,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5025,0,750,30.3,0,0.0,24334.2,2025-05-01,09-30-37
17000,31-Dec-2026,38.0,0.0,0.0,0,0.0,97.05,0.0,0.0,4950,0,750,44.6,0,0.0,24334.2,2025-05-01,09-30-37
