Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
13000,24-Dec-2025,51.0,0.0,0.0,0,0.0,20.05,0.0,0.0,2250,975,450,0.1,975,20.05,22397.2,2025-03-14,09-17-26
14000,26-Jun-2025,72.66666666666667,2.0,2.830188679245283,2,35.65,4.75,0.5999999999999996,14.457831325301196,7575,1875,150,3.8,150,9.95,22397.2,2025-03-14,09-17-26
14000,25-Jun-2026,14.333333333333334,0.0,0.0,0,0.0,20.05,0.0,0.0,150,0,150,20.05,0,0.0,22397.2,2025-03-14,09-17-26
14000,31-Dec-2026,20.666666666666668,0.0,0.0,0,0.0,20.2,0.0,0.0,675,0,675,20.35,0,0.0,22397.2,2025-03-14,09-17-26
15000,26-Jun-2025,87.33333333333333,0.0,0.0,0,0.0,7.15,0.3000000000000007,4.379562043795631,12525,2700,75,4.55,225,11.25,22397.2,2025-03-14,09-17-26
15000,24-Dec-2025,25.333333333333332,0.0,0.0,0,0.0,20.05,0.0,0.0,4350,0,75,20.05,0,0.0,22397.2,2025-03-14,09-17-26
15000,25-Jun-2026,13.333333333333334,0.0,0.0,0,0.0,20.2,0.0,0.0,150,0,150,20.4,0,0.0,22397.2,2025-03-14,09-17-26
15000,31-Dec-2026,30.333333333333332,0.0,0.0,0,0.0,36.75,0.0,0.0,1800,0,1500,21.6,0,0.0,22397.2,2025-03-14,09-17-26
15000,30-Dec-2027,6.333333333333333,0.0,0.0,0,0.0,43.05,0.0,0.0,1500,0,1500,24.8,0,0.0,22397.2,2025-03-14,09-17-26
16000,26-Jun-2025,251.0,8.0,3.292181069958848,12,28.75,8.6,-2.3499999999999996,-21.461187214611872,8625,5625,150,7.65,1950,9.6,22397.2,2025-03-14,09-17-26
16000,24-Dec-2025,30.333333333333332,0.0,0.0,0,0.0,36.0,0.0,0.0,1500,0,900,20.25,0,0.0,22397.2,2025-03-14,09-17-26
16000,25-Jun-2026,16.333333333333332,0.0,0.0,0,0.0,48.95,0.0,0.0,450,0,300,22.1,0,0.0,22397.2,2025-03-14,09-17-26
16000,31-Dec-2026,32.333333333333336,0.0,0.0,0,0.0,23.3,0.0,0.0,2100,0,675,25.4,0,0.0,22397.2,2025-03-14,09-17-26
16500,24-Dec-2025,36.666666666666664,0.0,0.0,0,0.0,20.3,0.0,0.0,4350,0,600,20.75,0,0.0,22397.2,2025-03-14,09-17-26
17000,26-Jun-2025,49.0,0.0,0.0,14,26.31,14.9,-3.0999999999999996,-17.222222222222218,14400,2250,150,8.5,75,18.35,22397.2,2025-03-14,09-17-26
17000,25-Sep-2025,2.0,0.0,0.0,0,0.0,19.3,0.0,0.0,750,0,750,20.3,0,0.0,22397.2,2025-03-14,09-17-26
17000,24-Dec-2025,50.0,0.0,0.0,0,0.0,39.05,0.0,0.0,5025,0,600,21.8,0,0.0,22397.2,2025-03-14,09-17-26
17000,25-Jun-2026,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,450,0,300,27.65,0,0.0,22397.2,2025-03-14,09-17-26
17000,31-Dec-2026,38.0,0.0,0.0,0,0.0,97.05,0.0,0.0,1500,0,450,35.4,0,0.0,22397.2,2025-03-14,09-17-26
17000,24-Jun-2027,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,300,0,300,41.7,0,0.0,22397.2,2025-03-14,09-17-26
17000,30-Dec-2027,189.33333333333334,0.0,0.0,0,0.0,180.6,0.0,0.0,1725,1800,1350,47.6,1800,287.0,22397.2,2025-03-14,09-17-26
17000,29-Jun-2028,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,300,0,300,51.4,0,0.0,22397.2,2025-03-14,09-17-26
17000,28-Dec-2028,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,300,0,300,54.3,0,0.0,22397.2,2025-03-14,09-17-26
17000,28-Jun-2029,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,300,0,300,56.15,0,0.0,22397.2,2025-03-14,09-17-26
17000,27-Dec-2029,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,300,0,300,57.15,0,0.0,22397.2,2025-03-14,09-17-26
18000,27-Mar-2025,46659.333333333336,-30.0,-0.06425450495473627,23416,37.12,0.45,0.04999999999999999,12.499999999999996,2982300,902700,699750,0.4,288525,0.45,22397.2,2025-03-14,09-17-26
18000,26-Jun-2025,2544.0,172.0,7.251264755480607,318,22.68,18.65,-0.7000000000000028,-3.6175710594315387,20700,2475,300,18.35,75,18.4,22397.2,2025-03-14,09-17-26
18000,25-Sep-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1500,0,1500,22.7,0,0.0,22397.2,2025-03-14,09-17-26
18000,24-Dec-2025,72.33333333333333,0.0,0.0,0,0.0,75.4,0.0,0.0,2475,1125,600,28.45,75,87.9,22397.2,2025-03-14,09-17-26
18000,25-Jun-2026,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,450,0,300,43.3,0,0.0,22397.2,2025-03-14,09-17-26
18000,31-Dec-2026,69.0,0.0,0.0,0,0.0,76.1,0.0,0.0,1350,0,450,57.95,0,0.0,22397.2,2025-03-14,09-17-26
18000,24-Jun-2027,0.3333333333333333,0.0,0.0,0,0.0,48.55,0.0,0.0,450,0,300,67.75,0,0.0,22397.2,2025-03-14,09-17-26
18000,30-Dec-2027,135.66666666666666,0.0,0.0,0,0.0,244.4,0.0,0.0,1050,375,675,78.35,300,229.95,22397.2,2025-03-14,09-17-26
18000,29-Jun-2028,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,375,0,300,84.45,0,0.0,22397.2,2025-03-14,09-17-26
